school,discipline,teacher,id_student,student,behavior,start_time,end_time,duration_seconds,date,source
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 08:02:00,2026-03-17 08:02:13,13.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 08:02:18,2026-03-17 08:13:13,655.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 08:13:14,2026-03-17 08:13:49,35.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-17 08:13:54,2026-03-17 08:17:57,243.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 08:18:05,2026-03-17 08:18:45,40.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 08:18:48,2026-03-17 08:28:38,590.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 08:28:43,2026-03-17 08:28:57,14.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 08:29:03,2026-03-17 08:35:55,412.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-17 08:35:58,2026-03-17 08:36:30,32.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 08:36:38,2026-03-17 08:37:06,28.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 08:37:08,2026-03-17 08:48:24,676.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-17 08:48:24,2026-03-17 08:50:33,129.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 08:50:35,2026-03-17 09:01:43,668.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-17 09:01:43,2026-03-17 09:05:36,233.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:05:43,2026-03-17 09:11:18,335.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-17 09:11:26,2026-03-17 09:13:39,133.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:13:41,2026-03-17 09:24:41,660.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-17 09:24:45,2026-03-17 09:26:14,89.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:26:14,2026-03-17 09:32:17,363.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 09:32:25,2026-03-17 09:32:56,31.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-17 09:32:58,2026-03-17 09:33:33,35.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:33:41,2026-03-17 09:42:41,540.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 09:42:45,2026-03-17 09:43:23,38.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:43:28,2026-03-17 09:52:19,531.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-17 09:52:23,2026-03-17 09:52:51,28.0,2026-03-17,simulated
Escola Estadual Criança Esperança,Geografia,Professor_Diego,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-17 09:52:51,2026-03-17 10:03:34,643.0,2026-03-17,simulated
